,DISTRICT,DISTRICT ID,PC ID,PC NAME,LATTITUDE,LONGITUDE,PC CONTACT NUMBER
533,जांजगीर चाम्पा,54,54004402,तागा ,21.9568163,82.4961968,8109333234.0
534,जांजगीर चाम्पा,54,54004501,खैजा ,22.1616416666667,82.6159783333333,7747843717.0
535,जांजगीर चाम्पा,54,54004601,खिसोरा ,22.1862133333333,82.5655333333333,9340105324.0
536,जांजगीर चाम्पा,54,54004701,बक्‍सरा,22.24349833,82.6376313,9981672777.0
537,जांजगीर चाम्पा,54,54004702,गतवा ,22.1749565,82.6348115,9981672777.0
538,जांजगीर चाम्पा,54,54004801,कोरबी ,22.1482266666667,82.5103016666667,7999895727.0
539,जांजगीर चाम्पा,54,54004802,बुड़गहन ,22.2207049,82.5194403,9977361860.0
540,जांजगीर चाम्पा,54,54004901,बलौदा,22.13793,82.479305,7389930448.0
541,जांजगीर चाम्पा,54,54005001,महुदा ,22.16879289,82.44887754,7771059496.0
542,जांजगीर चाम्पा,54,54005002,चारपारा ,22.1286083,82.4541193,7771059496.0
543,जांजगीर चाम्पा,54,54005003,बछोद,22.1350617,82.42873,7771059496.0
544,जांजगीर चाम्पा,54,54005101,जर्वे,22.0828983333333,82.5284566666667,8234962141.0
545,जांजगीर चाम्पा,54,54005201,जावलपुर,22.1104133333333,82.5097,9893248897.0
546,जांजगीर चाम्पा,54,54005301,भैंसतरा ,22.1352416666667,82.47393,7000036799.0
547,जांजगीर चाम्पा,54,54005401,पिसौद ,21.99618,82.64341,9754723600.0
548,जांजगीर चाम्पा,54,54005501,सिवनी ,22.05553,82.67804,8319323492.0
549,जांजगीर चाम्पा,54,54005601,सोंठी (चाम्पा),21.95895056,82.69585648,8827797486.0
550,जांजगीर चाम्पा,54,54005701,चोरिया ,21.96531007,82.77226336,9399797505.0
551,जांजगीर चाम्पा,54,54005801,चाम्‍पा ,22.01823,82.66035,7987464918.0
552,जांजगीर चाम्पा,54,54005901,कुम्‍हारीकला ,22.04581316,82.77335149,7000771716.0
553,जांजगीर चाम्पा,54,54005902,अमरुआ,22.0262828,82.7570161,7000771716.0
554,जांजगीर चाम्पा,54,54006001,सरागांव,21.99575298,82.7516657,8770261129.0
555,जांजगीर चाम्पा,54,54006101,कमरीद,22.0120566666667,82.7164833333333,9630228460.0
556,जांजगीर चाम्पा,54,54006201,मड़वा ,22.06168722,82.61527561,9669011972.0
557,जांजगीर चाम्पा,54,54006301,करनौद ,21.8388256,82.73612395,9630816329.0
558,जांजगीर चाम्पा,54,54006302,बन्सुला,21.86738184,82.76353974,9630816329.0
559,जांजगीर चाम्पा,54,54006401,बम्‍हनीनडीह,21.90328154,82.71810158,9340511400.0
560,जांजगीर चाम्पा,54,54006501,सरहर ,22.03211233,82.78717423,6266119413.0
561,जांजगीर चाम्पा,54,54006601,डूमरपारा ,21.99346219,82.83278107,7999502122.0
562,जांजगीर चाम्पा,54,54006701,गिधौरी,22.05933,82.83813,9755255623.0
563,जांजगीर चाम्पा,54,54006801,बाराद्वार,22.0182566666667,82.8096466666667,8717801468.0
564,जांजगीर चाम्पा,54,54006901,कड़ारी ,22.06228421,82.82487214,8889320842.0
565,जांजगीर चाम्पा,54,54007101,ठठारी  ,21.9246588,82.82377978,9981830501.0
566,जांजगीर चाम्पा,54,54007201,भो‍थिया,21.91510459,82.8904539,8120660024.0
567,जांजगीर चाम्पा,54,54007202,सलनी ,21.8902305,82.9218257,8120660024.0
568,जांजगीर चाम्पा,54,54007301,दर्राभांठा ,21.95331017,82.83309388,7000966497.0
569,जांजगीर चाम्पा,54,54007401,आमगांव ,21.87699525,82.81275771,9617120080.0
570,जांजगीर चाम्पा,54,54007402,कांशीगढ़,21.86688318,82.79195064,9617120080.0
571,जांजगीर चाम्पा,54,54007501,जैजैपुर ,21.84102699,82.80575592,7389930516.0
572,जांजगीर चाम्पा,54,54007502,अरसिया,21.79850174,82.80764225,7389930516.0
573,जांजगीर चाम्पा,54,54007601,तालदेवरी ,21.79156611,82.75308833,7000842744.0
574,जांजगीर चाम्पा,54,54007701,ओड़ेकेरा,21.82687199,82.85369834,9009309601.0
575,जांजगीर चाम्पा,54,54007801,तुषार ,21.83612405,82.85402378,9907108515.0
576,जांजगीर चाम्पा,54,54007901,देवरघटा (जयजयपुर),21.76819862,82.89113147,7389930520.0
577,जांजगीर चाम्पा,54,54007902,भातमाहुल,21.7919784,82.9357639,7389930520.0
578,जांजगीर चाम्पा,54,54008001,घिवरा ,21.7531947,82.80678718,7987786485.0
579,जांजगीर चाम्पा,54,54008002,मल्दा,21.75246035,82.83526126,9907912922.0
580,जांजगीर चाम्पा,54,54008101,मुक्ता,21.81459195,82.79163497,7987549001.0
581,जांजगीर चाम्पा,54,54008201,बिर्रा ,21.75871517,82.77694047,8889633735.0
582,जांजगीर चाम्पा,54,54008301,हसौद ,21.75090053,82.91493575,7898303698.0
583,जांजगीर चाम्पा,54,54008401,खजुरानी ,21.88112,82.88732,9752107387.0
584,जांजगीर चाम्पा,54,54008501,कैथा ,21.75289368,82.88108956,9340761113.0
585,जांजगीर चाम्पा,54,54008503,जमडी ,21.7686424,82.8544531,9340761113.0
586,जांजगीर चाम्पा,54,54008701,पिहरीद ,21.85689,82.91781,7987908655.0
587,जांजगीर चाम्पा,54,54008801,पोता ,21.90011,82.9903316666667,9617670222.0
588,जांजगीर चाम्पा,54,54008802,करीगाँव  ,21.928485,83.00234,9617670222.0
589,जांजगीर चाम्पा,54,54008901,चरौदा ,21.91336,83.04043,
590,जांजगीर चाम्पा,54,54009001,सिंघरा ,21.86887,83.04042,8319097307.0
591,जांजगीर चाम्पा,54,54009101,नरियरा ,21.7419633333333,82.9592766666667,9303615023.0
592,जांजगीर चाम्पा,54,54009201,मालखरौदा ,21.87134,82.99177,7987539776.0
593,जांजगीर चाम्पा,54,54009301,छपोरा ,21.78026,82.986625,9111332353.0
594,जांजगीर चाम्पा,54,54009401,आमनदुला,21.9139333333333,82.98039,9300661857.0
595,जांजगीर चाम्पा,54,54009501,घोघरी ,21.787735,83.0041,9340740154.0
596,जांजगीर चाम्पा,54,54009601,बडेसीपत ,21.8328383333333,82.9650733333333,7987845296.0
597,जांजगीर चाम्पा,54,54009602,नगझर,21.8403772,82.9917488,9691534281.0
598,जांजगीर चाम्पा,54,54009701,सकरेली ,22.0353416666667,82.9475833333333,9179349623.0
599,जांजगीर चाम्पा,54,54009801,सोंठी (सक्ती),22.0077966666667,82.954335,8889404752.0
600,जांजगीर चाम्पा,54,54009901,किरारी ,22.04900955,82.86521574,9303409288.0
601,जांजगीर चाम्पा,54,54010001,झालरोंदा ,21.9315318,82.88783705,9301745989.0
602,जांजगीर चाम्पा,54,54010002,चिखलरौंदा,21.916877,82.918232,9301745989.0
603,जांजगीर चाम्पा,54,54010101,अड़भार,21.9596633333333,83.0135,9981028193.0
604,जांजगीर चाम्पा,54,54010102,बुंदेली,21.9447411,83.0058746,9981028193.0
605,जांजगीर चाम्पा,54,54010103,बंदोरा,21.9309242,83.0094844,9981028193.0
606,जांजगीर चाम्पा,54,54010201,पोरथा ,22.01576,82.9325266666667,7974450154.0
607,जांजगीर चाम्पा,54,54010202,नवापाराकला ,21.9762573,82.9620215,7974450154.0
608,जांजगीर चाम्पा,54,54010301,बरपाली,22.1205747,82.85621362,8349882392.0
609,जांजगीर चाम्पा,54,54010401,पतेरापाली,22.08585331,82.88265499,8770707743.0
610,जांजगीर चाम्पा,54,54010501,रगजा ,22.042355,82.9802516666667,9329743462.0
611,जांजगीर चाम्पा,54,54010601,जर्वे,22.08695,82.7951,9009989923.0
612,जांजगीर चाम्पा,54,54010701,सकर्रा ,21.93603554,82.96831886,9977442939.0
613,जांजगीर चाम्पा,54,54010801,सक्ति ,22.03163106,82.97990901,8319269373.0
614,जांजगीर चाम्पा,54,54010901,सिरियागढ़,21.7817466666667,83.0413466666667,9179253545.0
615,जांजगीर चाम्पा,54,54011001,देवरघटा (डभरा),21.8963066666667,83.0913616666667,7999901557.0
616,जांजगीर चाम्पा,54,54011002,बरतुंगा,21.8919444,83.0870146,7999901557.0
617,जांजगीर चाम्पा,54,54011101,फरसवानी,21.83002,83.06768,9131588173.0
618,जांजगीर चाम्पा,54,54011102,गोबरा,21.8286048,83.0673192,9131588173.0
619,जांजगीर चाम्पा,54,54011201,बघौद ,21.8636838,83.1451594,7389930566.0
620,जांजगीर चाम्पा,54,54011202,टूडरी ,21.894118,83.188665,7389930566.0
621,जांजगीर चाम्पा,54,54011301,सपोस ,21.74840095,83.17446998,9981724206.0
622,जांजगीर चाम्पा,54,54011401,अमलडीहा ,21.7761934,83.21055918,7987872007.0
623,जांजगीर चाम्पा,54,54011501,चंद्रपुर ,21.71271785,83.23405438,7389930569.0
624,जांजगीर चाम्पा,54,54011601,डभरा ,21.78050345,83.0622372,7999866716.0
625,जांजगीर चाम्पा,54,54011602,रामभाठा ,21.8019201,83.0541698,7999866716.0
626,जांजगीर चाम्पा,54,54011701,धुरकोट ,21.87428902,83.14711881,7898925073.0
627,जांजगीर चाम्पा,54,54011801,किरारी ,21.78864725,83.14529465,9893248476.0
628,जांजगीर चाम्पा,54,54011901,कोटमी ,21.83306564,83.1467205,9179576035.0
629,जांजगीर चाम्पा,54,54012001,बड़ेकटेकोनी ,21.80941647,83.09411504,7869461251.0
630,जांजगीर चाम्पा,54,54012101,पुटीडीह ,21.7785,83.1253,7509309325.0
631,जांजगीर चाम्पा,54,54012201,फगुरम ,21.92852,83.0913533333333,8889191818.0
632,जांजगीर चाम्पा,54,54012202,भाटा,21.9565032,83.0377627,8889191818.0
633,जांजगीर चाम्पा,54,54012301,मुनुन्द,21.94857,82.58711,9752194377.0
634,जांजगीर चाम्पा,54,54012302,भडेसर ,21.9355507,82.5689924,9752194377.0
635,जांजगीर चाम्पा,54,54012401,गौद,21.96027092,82.64583118,9770747472.0
636,जांजगीर चाम्पा,54,54012501,बनारी,22.00811723,82.53033975,7000182714.0
637,जांजगीर चाम्पा,54,54012601,घुठिया,21.8985642,82.5564309,7089300531.0
638,जांजगीर चाम्पा,54,54012701,कर्रा,21.89924021,82.67992412,9826179021.0
639,जांजगीर चाम्पा,54,54012801,खिसोरा,21.85658529,82.58187127,9936468822.0
640,जांजगीर चाम्पा,54,54012901,मिसदा,21.7799996,82.68315994,6266781210.0
641,जांजगीर चाम्पा,54,54013001,गोधना,22.10379,82.47874,9516144844.0
642,जांजगीर चाम्पा,54,54013002,कामता ,21.77753825,82.56140104,9516144844.0
643,जांजगीर चाम्पा,54,54013101,धाराशिव,21.87954726,82.68056884,9340303077.0
644,जांजगीर चाम्पा,54,54013201,खोरसी,21.75352529,82.53783404,9516053378.0
645,जांजगीर चाम्पा,54,54013301,खरौद,21.74104275,82.57720946,9516053378.0
646,जांजगीर चाम्पा,54,54013401,डोंगाकोहरौद,21.8420256,82.4277266,9301604187.0
647,जांजगीर चाम्पा,54,54013502,पकरिया ,22.01342104,82.37773534,8878153860.0
648,जांजगीर चाम्पा,54,54013601,चोरभट्टी,21.8803939,82.4733809,9630822686.0
649,जांजगीर चाम्पा,54,54013602,खपरी,21.967566,82.4643096,9630822686.0
650,जांजगीर चाम्पा,54,54013701,धनगांव,21.8179712,82.3985876,9685658260.0
651,जांजगीर चाम्पा,54,54013801,अकलतरी,22.06795,82.3787766666667,7566558935.0
652,जांजगीर चाम्पा,54,54013901,सांकर,22.06795,82.3787766666667,9098277110.0
653,जांजगीर चाम्पा,54,54014001,अमोरा,21.99352408,82.39618385,8319410080.0
654,जांजगीर चाम्पा,54,54014101,पकरिया (अकलतरा),22.0169428,82.3853589,8319926627.0
655,जांजगीर चाम्पा,54,54014201,दारंग,22.05920705,82.75082431,7000053861.0
656,जांजगीर चाम्पा,54,54014301,कोसमंदा,22.02792754,82.68647739,6260046160.0
657,जांजगीर चाम्पा,54,54014401,उच्चभिट्ठी,22.08401231,82.66732011,9926407367.0
658,जांजगीर चाम्पा,54,54014501,पोड़ीशंकर,21.86751,82.7617669,9399543002.0
659,जांजगीर चाम्पा,54,54014601,लखाली,21.90649572,82.77396513,9302887023.0
660,जांजगीर चाम्पा,54,54014701,सिलादेही,21.74855477,82.74235425,9827162453.0
661,जांजगीर चाम्पा,54,54014801,डभराखुर्द,21.77215276,82.77693076,9827476437.0
662,जांजगीर चाम्पा,54,54014901,अफरीद,21.96826205,82.72893238,7000352035.0
663,जांजगीर चाम्पा,54,54015001,झर्रा,21.94533026,82.74153836,9399168077.0
664,जांजगीर चाम्पा,54,54015101,झरना,22.068631,82.8012687,9993557203.0
665,जांजगीर चाम्पा,54,54015201,डोंगिया,21.907905,82.9358283333333,7987969809.0
666,जांजगीर चाम्पा,54,54015301,अकलसरा,21.91826744,82.83853066,
667,जांजगीर चाम्पा,54,54015401,लवसरा,22.00352,82.88421,8085078580.0
668,जांजगीर चाम्पा,54,54015501,बाराद्वार बस्ती,21.96994,82.8316883333333,9399760366.0
669,जांजगीर चाम्पा,54,54015601,किकिरदा,21.7204098,82.81718575,7987786485.0
670,जांजगीर चाम्पा,54,54015701,दतौद,21.89639325,82.81625723,7000340172.0
671,जांजगीर चाम्पा,54,54015801,भोथीडीह,21.88597,82.86839,9691406267.0
672,जांजगीर चाम्पा,54,54015901,बडे़ेरबेली,21.8330125,82.9508789,6266994267.0
673,जांजगीर चाम्पा,54,54016001,बडे़पाड़रमुड़ा,21.8913531,83.0146816,8964877978.0
674,जांजगीर चाम्पा,54,54016101,पिरदा,21.7987516666667,82.9479266666667,7987789903.0
675,जांजगीर चाम्पा,54,54016201,नवापारा (मालखरौदा),21.8083509,83.0020336,9009010022.0
676,जांजगीर चाम्पा,54,54016301,मुक्ता,21.8656639,83.0126003,7974740808.0
677,जांजगीर चाम्पा,54,54016302,जमगहन ,21.8815426,83.0322775,7974740808.0
678,जांजगीर चाम्पा,54,54016401,बेल्हाडीह,21.8407933333333,83.0254416666667,8602044133.0
679,जांजगीर चाम्पा,54,54016501,सोनादुला,21.9373036,82.9626824,6260356130.0
680,जांजगीर चाम्पा,54,54016502,सुलौनी,21.92256,82.93261,6260356130.0
681,जांजगीर चाम्पा,54,54016601,भठोरा,21.9139077,82.9804848,9754671052.0
682,जांजगीर चाम्पा,54,54016701,देवगांव,21.7616683333333,82.99159,8319844213.0
683,जांजगीर चाम्पा,54,54016801,डोड़की,22.0296885,82.9299238,6263673656.0
684,जांजगीर चाम्पा,54,54016901,कनेटी,22.01153,82.94689,9691305780.0
685,जांजगीर चाम्पा,54,54017001,खैरा,22.0739783333333,82.85327,8770327900.0
686,जांजगीर चाम्पा,54,54017101,नगरदा,22.0953433333333,82.8166916666667,7000659669.0
687,जांजगीर चाम्पा,54,54017201,रायपुरा,21.97820981,82.88887766,9617018728.0
688,जांजगीर चाम्पा,54,54017301,असौदा,22.062165,82.902295,9131527569.0
689,जांजगीर चाम्पा,54,54017401,देवरमाल,22.09519901,82.90251771,
690,जांजगीर चाम्पा,54,54017501,मसनियाखुर्द,22.0728,83.00397,7389977998.0
691,जांजगीर चाम्पा,54,54017601,मोहन्दीकलाॅ,21.9801346,82.950881,9131281964.0
692,जांजगीर चाम्पा,54,54017701,कटेकोनी छोटे,21.8122891,83.0954306,8889225269.0
693,जांजगीर चाम्पा,54,54017801,कंवली,21.8995931,83.1672624,6263266754.0
694,जांजगीर चाम्पा,54,54017901,रेड़ा,21.8088811,83.1508552,9981474491.0
695,जांजगीर चाम्पा,54,54018001,कांसा,21.84124,83.10462,9340553211.0
696,जांजगीर चाम्पा,54,54018101,जवाली,21.76019,83.13703,7999852668.0
697,जांजगीर चाम्पा,54,54018201,कुसमुल,21.8596112,83.0674913,8103132120.0
698,जांजगीर चाम्पा,54,54018301,कर्रापाली,21.9522257,83.0611862,9098972416.0
699,जांजगीर चाम्पा,54,54018401,सिंघीतराई,21.9102955,83.1234412,9993735804.0
700,जांजगीर चाम्पा,54,54018501,सकराली,21.7369932,83.1112147,7489765025.0
701,जांजगीर चाम्पा,54,54018601,दर्री,21.833145,83.1701266666667,9691102887.0
702,जांजगीर चाम्पा,54,54018701,बारापीपर,21.7873884,83.1831544,9179036911.0
703,जांजगीर चाम्पा,54,54018801,मड़वा,21.7504306,83.2222388,6260322052.0
704,जांजगीर चाम्पा,54,54018901,कलमा,21.6958854,83.2749948,9755305743.0
705,जांजगीर चाम्पा,54,54018902,पलसदा,21.7320792,83.2546778,8770032909.0
706,जांजगीर चाम्पा,54,54019001,कुटराबोड़,21.8019817,82.8734767,6266571743.0
707,जांजगीर चाम्पा,54,54019101,नंदेली,21.88232286,82.83165559,9584278312.0
708,जांजगीर चाम्पा,54,54019201,हरदीडीह,21.8341417,82.8967167,8770664856.0
709,जांजगीर चाम्पा,54,54019302,बरगंवा ,22.0588616,82.4296393,9691836232.0
710,जांजगीर चाम्पा,54,54019401,हरदी,22.06847,82.51996,8234962141.0
711,जांजगीर चाम्पा,54,54019501,भदरा,21.8909693,82.4975449,8103703888.0
712,जांजगीर चाम्पा,54,54019601,चिस्दा ,21.72315049,82.90186548,8085823395.0
713,जांजगीर चाम्पा,54,54019602,झरप ,21.7140279,82.8840822,8085823395.0
714,जांजगीर चाम्पा,54,54019701,सेंदरी,21.7583598,82.8123866,8965835432.0
715,जांजगीर चाम्पा,54,54019801,कचंदा,21.8552336,82.9007332,7354356873.0
716,कोरबा,55,55000101,सोनपुरी,22.436667,82.719167,9981313283.0
717,कोरबा,55,55000102,दादरखुर्द ,22.3428609,82.7330801,9981313283.0
718,कोरबा,55,55000201,पाली ,22.37540554,82.31588809,6263876149.0
719,कोरबा,55,55000202,नुनेरा ,22.3585145,82.4087744,6263876149.0
720,कोरबा,55,55000801,चैतमा ,22.43962226,82.43031088,9907999227.0
721,कोरबा,55,55000901,पोडी,22.37808201,82.25721251,9907954750.0
722,कोरबा,55,55001001,लाफा,22.439167,82.285,8770379766.0
723,कोरबा,55,55001002,सपलवा,22.5280233,82.33963,8770379766.0
724,कोरबा,55,55001101,हरदीबाज़ार,22.30264488,82.53408215,9754250725.0
725,कोरबा,55,55001102,नोनबिर्रा,22.3338393,82.4677655,9754250725.0
726,कोरबा,55,55001301,उतरदा,22.269167,82.491111,9754134436.0
727,कोरबा,55,55001401,बरपाली (बरपाली ),22.2121164273083,82.7210396822286,9131509930.0
728,कोरबा,55,55001601,करतला,22.2974565793338,82.9523712228223,7000235255.0
729,कोरबा,55,55001602,केरवाद्वारी,22.2320971,82.879799,7000235255.0
730,कोरबा,55,55001701,चिकनीपाली,22.208889,82.792778,8839197556.0
731,कोरबा,55,55001702,लबेद,22.1939375,82.7817231,8839197556.0
732,कोरबा,55,55001901,रामपुर ,22.1941375032278,82.9862169891913,9009511575.0
733,कोरबा,55,55002001,सोहागपुर ,22.125,82.723889,7000122856.0
734,कोरबा,55,55002002,कराईनारा,22.1548798,82.7461144,7000122856.0
735,कोरबा,55,55002101,सुखरीकला,22.050278,82.724167,9399371876.0
736,कोरबा,55,55002102,उमरेली,22.0759833,82.728323,9399371876.0
737,कोरबा,55,55002301,दूरपा ,22.294167,82.696389,7049578041.0
738,कोरबा,55,55002401,भिलाई बाजार ,22.3140676776488,82.615131717089,9770314750.0
739,कोरबा,55,55002501,कटधोरा ,22.50365704,82.55578252,9893398368.0
740,कोरबा,55,55002601,जवाली ,22.423056,82.530556,8103890077.0
741,कोरबा,55,55002602,रंजना ,22.4145021,82.4909388,8103890077.0
742,कोरबा,55,55002701,छरीकला,22.473333,82.621389,9179860096.0
743,कोरबा,55,55002702,सुमेधा,22.4038561,82.6318674,9179860096.0
744,कोरबा,55,55002801,जटगा ,22.68431525,82.37646308,7869923959.0
745,कोरबा,55,55002802,तुमान,22.5899321,82.4080607,7869923959.0
746,कोरबा,55,55002901,कोरबी (पोडी उपरोडा),22.866111,82.436389,6268116611.0
747,कोरबा,55,55003001,सिरमिना  ,22.9538561203541,82.5220447858442,9977181207.0
748,कोरबा,55,55003101,पसान ,22.840833,82.196111,8889702060.0
749,कोरबा,55,55003102,लैंगा ,22.7491179,82.2605075,8889702060.0
750,कोरबा,55,55003201,पोड़ी उपरोड़ा ,22.597778,82.553611,7241135154.0
751,कोरबा,55,55003301,बिझरा ,22.52262112,82.48154233,7222938871.0
752,कोरबा,55,55003501,भैंसमा ,22.269444,82.781944,9009384845.0
753,कोरबा,55,55003502,कुदूरमाल,22.28074216,82.70582455,9009384845.0
754,कोरबा,55,55003601,श्‍याम ,22.596111,83.055278,8103505878.0
755,कोरबा,55,55003801,कोरकोमा  ,22.350833,82.874167,9479036389.0
756,कोरबा,55,55003901,फरसवानी ,22.1013025583566,82.6728760128214,9165646800.0
757,कोरबा,55,55004001,कोथारी ,22.138333,82.687222,7974353206.0
758,कोरबा,55,55004101,कनकी ,22.23393353,82.66201165,9584242713.0
759,कोरबा,55,55004201,तुमान ,22.206111,82.778333,8319915219.0
760,कोरबा,55,55004301,नवापारा ,22.208056,82.939444,7354286649.0
761,कोरबा,55,55004302,बेहरचुंवा,22.1568958,82.9353312,7354286649.0
762,कोरबा,55,55004401,पठियापाली ,22.1667821966751,82.7543395855645,9981750124.0
763,कोरबा,55,55004501,पिपरिया ,22.95456421,82.31929611,6267023570.0
764,कोरबा,55,55004601,मोरगा ,22.753056,82.650556,9425511201.0
765,कोरबा,55,55004701,तिलकेजा ,22.225278,82.765556,9826818761.0
766,कोरबा,55,55004801,कोरबी (पाली ),22.250278,82.560556,8839197996.0
767,कोरबा,55,55004901,अखरापाली ,22.283889,82.618889,7489987409.0
768,कोरबा,55,55005001,बरपाली (कोरबा),22.4115739886367,83.075581510555,8839696901.0
769,कोरबा,55,55005101,कुल्हरिया,22.9356731,82.4311153,9977049590.0
770,कोरबा,55,55005201,निरधि,22.3449729,82.2078156,7000256434.0
771,मुंगेली ,63,63000101,गीधा,22.0886237099485,81.7299849199723,9301804880.0
772,मुंगेली ,63,63000102,धरमपुरा,22.1060628392186,81.7488425500119,9301804880.0
773,मुंगेली ,63,63000201,धनगांव,22.13350387419,81.7672790485556,7828632322.0
774,मुंगेली ,63,63000301,मसनी,22.1836645099144,81.7877252231127,8085827300.0
775,मुंगेली ,63,63000401,दशरंगपुर,22.1069949595281,81.7938796881541,7879007802.0
776,मुंगेली ,63,63000501,सेमरकोना,22.1574262181961,81.5716635374418,9303838050.0
777,मुंगेली ,63,63000601,नवागांव घुठेरा,22.0895682,81.6958527,7987188271.0
778,मुंगेली ,63,63000701,भालूखोंदरा,22.1895798175758,81.6040343358645,7067972113.0
779,मुंगेली ,63,63000801,लगरा,22.1807278251708,81.5439565764909,9630008024.0
780,मुंगेली ,63,63000901,रैतराकला,22.1808844,81.5441458,9685461275.0
781,मुंगेली ,63,63001001,डिण्डौरी,22.3437590453115,81.5652108060999,6261029491.0
782,मुंगेली ,63,63001101,बिचारपुर,22.2478228,81.71533,6268906156.0
783,मुंगेली ,63,63001201,खुड़िया,22.3839439,81.6085958,7224057737.0
784,मुंगेली ,63,63001301,सिलतरा,22.0008937115025,81.7967165574516,8839605227.0
785,मुंगेली ,63,63001401,हथनीकला,22.0776524545794,81.7691629263547,8827284132.0
786,मुंगेली ,63,63001501,पत्थरगढी,21.97311592373,81.8020831462985,9617467397.0
787,मुंगेली ,63,63001601,पडियाईन,21.9813230279126,81.8902347598029,7067924490.0
788,मुंगेली ,63,63001701,किरना,21.876378465287,81.9438959720106,9303005066.0
789,मुंगेली ,63,63001801,हिंछापुर,21.8957652147995,81.8939053967752,9713646537.0
790,मुंगेली ,63,63001901,रामबोड,21.9470040157769,81.9834666209376,8839154266.0
791,मुंगेली ,63,63001902,ककेड़ी,21.9312053107579,81.961934934243,8839154266.0
792,मुंगेली ,63,63002001,सकेत,21.9976762447847,81.9587483327495,6261368308.0
793,मुंगेली ,63,63002101,धूमा,21.8584114601454,81.9765767136165,9229859970.0
794,मुंगेली ,63,63002102,सावंतपुर,21.8620027971963,82.0063057876476,9229859970.0
795,मुंगेली ,63,63002201,सांवा,21.9118957,81.9461223,8878288266.0
796,मुंगेली ,63,63002301,खुटेरा,21.8855576,81.8252588,9340858792.0
797,मुंगेली ,63,40008801,मुगेंली,22.0725008608125,81.6933830419695,9713663117.0
798,मुंगेली ,63,40008901,छटन,22.1520432423446,81.6010106156468,9303863883.0
799,मुंगेली ,63,40009201,लालाकापा,22.0603159299053,81.7168692083099,8966055774.0
800,मुंगेली ,63,40009301,बुंदेली,22.0213641081578,81.6891163360908,9926920771.0
801,मुंगेली ,63,40009302,टेमरी,22.0054709401376,81.6513095073756,9926920771.0
802,मुंगेली ,63,40009401,केतेली,22.1526170481855,81.6465624461702,9981775475.0
803,मुंगेली ,63,40009402,देवरी,22.1259621,81.6596937,9981775475.0
804,मुंगेली ,63,40009501,कोदवा,22.1326727429649,81.7225128918078,9098973965.0
805,मुंगेली ,63,40009701,सिगांपुर,22.1076112201544,81.5516804745773,9826873757.0
806,मुंगेली ,63,40009702,विचारपुर ( शुक्लाभाठा ) ,22.0926307,81.5318888,9826873757.0
807,मुंगेली ,63,40009801,फंदवानी,22.0970414081076,81.6369937949106,9977257114.0
808,मुंगेली ,63,40009802,झगरहट्टा,22.0825364,81.6519659,9977257114.0
809,मुंगेली ,63,40009901,निरजाम,22.0499949694291,81.6289127591712,9926728762.0
810,मुंगेली ,63,40009902,बांकी,22.0688183,81.6208186,9926728762.0
811,मुंगेली ,63,40010001,पंडरभाठा,21.9573403457437,81.7319148369556,7489201560.0
812,मुंगेली ,63,40010101,तरवरपुर,22.0804734406691,81.5705095021555,9753609100.0
813,मुंगेली ,63,40010102,मदनपुर ,22.1053872,81.5710949,9753609100.0
814,मुंगेली ,63,40010201,टेढ़ाधौरा,22.0346214704606,81.5685033669427,9575236080.0
815,मुंगेली ,63,40010202,दुल्लापुर,22.0149771,81.5414366,9575236080.0
816,मुंगेली ,63,40010203,पौनी,22.073401,81.524842,9575236080.0
817,मुंगेली ,63,40010204,भालापुर,22.0058101,81.5664661,9575236080.0
818,मुंगेली ,63,40010301,चकरभाठा,22.010532137881,81.6527703761278,9977823917.0
819,मुंगेली ,63,40010401,नवागांव,22.0128500661969,81.7353738228118,9977146151.0
820,मुंगेली ,63,40010501,बरेला,22.132431345551,81.8518411242834,9827479476.0
821,मुंगेली ,63,40010502,ठकुरीकापा ,22.151394,81.835221,9827479476.0
822,मुंगेली ,63,40010601,पदमपुर,22.0883973334097,81.862752997163,7722850734.0
823,मुंगेली ,63,40010602,खम्हरिया,22.0800620852624,81.8459378974443,7722850734.0
824,मुंगेली ,63,40010603,फरहदा,22.0800829338282,81.8262511918797,7722850734.0
825,मुंगेली ,63,40010604,बीरगाँव(जरहागाँव),22.1166059,81.8430982,7722850734.0
826,मुंगेली ,63,40010701,भठलीकला,22.089731627296,81.745562264001,6264003728.0
827,मुंगेली ,63,40010801,जरहागॉंव,22.109877230934,81.8097174393616,7747998840.0
828,मुंगेली ,63,40003801,पथरिया,22.0208398593885,81.8412704094328,7987807395.0
829,मुंगेली ,63,40003802,जूनवानी,22.0074479,81.8456991,7987807395.0
830,मुंगेली ,63,40004001,सिलदहा,21.949070341281,81.8493044315225,9617437117.0
831,मुंगेली ,63,40004002,गंगद्वारी,21.9464916471799,81.8297097668008,7566995355.0
832,मुंगेली ,63,40004101,जेवरा,22.0334245613088,81.9136236892917,9926854010.0
833,मुंगेली ,63,40004102,अमलीकापा,22.0827226770784,81.9037096642445,9926854010.0
834,मुंगेली ,63,40004103,अमोरा ,22.0599155221301,81.9233421271644,9926854010.0
835,मुंगेली ,63,40004104,कुकुसदा,22.0186129586075,81.8848222200821,9926854010.0
836,मुंगेली ,63,40004105,पुछेली ,22.01894,81.8847467,9926854010.0
837,मुंगेली ,63,40004201,लौदा,22.0673460817893,81.8516968211083,7389236577.0
